Customer ID,Customer Name,Segment,Region,total_orders,total_units,lifetime_value,lifetime_profit,first_purchase,last_purchase,margin_pct
FH-14365,Fred Hopkins,Corporate,East,4,15,1505.77,-1.06,2016-11-03,2018-09-29,-0.1
FH-14365,Fred Hopkins,Corporate,South,1,9,426.94,-35.89,2015-10-20,2015-10-20,-8.4
FH-14365,Fred Hopkins,Corporate,West,3,18,5054.48,732.74,2016-03-19,2018-12-25,14.5
FM-14215,Filia McAdams,Corporate,East,5,15,1484.75,-77.22,2017-05-12,2018-12-23,-5.2
FM-14215,Filia McAdams,Corporate,South,2,23,898.11,125.29,2015-03-11,2017-09-20,14.0
FM-14215,Filia McAdams,Corporate,West,3,12,73.78,14.04,2015-06-13,2018-03-25,19.0
FM-14290,Frank Merwin,Home Office,Central,1,21,65.84,3.67,2018-11-04,2018-11-04,5.6
FM-14290,Frank Merwin,Home Office,East,3,18,1803.13,280.17,2016-04-07,2018-07-03,15.5
FM-14290,Frank Merwin,Home Office,South,1,8,1446.84,187.96,2018-11-24,2018-11-24,13.0
FM-14290,Frank Merwin,Home Office,West,4,35,420.38,72.28,2015-08-26,2018-11-06,17.2
FM-14380,Fred McMath,Consumer,Central,3,21,1115.53,75.81,2016-07-12,2018-06-25,6.8
FM-14380,Fred McMath,Consumer,East,2,13,166.55,21.1,2017-06-17,2017-12-09,12.7
FM-14380,Fred McMath,Consumer,South,3,12,577.24,82.34,2016-11-13,2018-08-07,14.3
FM-14380,Fred McMath,Consumer,West,1,14,663.95,101.56,2017-12-11,2017-12-11,15.3
FO-14305,Frank Olsen,Consumer,Central,3,17,209.05,32.83,2016-03-08,2018-11-22,15.7
FO-14305,Frank Olsen,Consumer,East,2,9,682.22,87.89,2016-09-22,2018-11-14,12.9
FO-14305,Frank Olsen,Consumer,South,3,14,1547.88,-144.69,2015-06-09,2017-10-31,-9.3
FO-14305,Frank Olsen,Consumer,West,2,20,239.29,44.57,2017-12-29,2018-06-08,18.6
FP-14320,Frank Preis,Consumer,Central,1,13,1061.33,-45.61,2016-04-13,2016-04-13,-4.3
FP-14320,Frank Preis,Consumer,East,3,15,2503.45,155.32,2015-12-09,2018-11-07,6.2
FP-14320,Frank Preis,Consumer,West,4,21,481.97,70.41,2015-12-07,2018-12-07,14.6
FW-14395,Fred Wasserman,Corporate,East,1,2,43.6,-0.43,2017-09-05,2017-09-05,-1.0
FW-14395,Fred Wasserman,Corporate,South,1,2,19.56,-2.31,2016-03-22,2016-03-22,-11.8
FW-14395,Fred Wasserman,Corporate,West,1,5,16.59,1.57,2018-01-02,2018-01-02,9.5
GA-14515,George Ashbrook,Consumer,Central,2,7,675.41,106.89,2017-11-24,2017-11-26,15.8
GA-14515,George Ashbrook,Consumer,East,1,2,449.45,2.07,2018-06-24,2018-06-24,0.5
GA-14515,George Ashbrook,Consumer,West,2,22,2672.37,352.96,2016-04-17,2018-08-03,13.2
GA-14725,Guy Armstrong,Consumer,Central,3,39,712.57,36.82,2015-02-11,2018-12-25,5.2
GA-14725,Guy Armstrong,Consumer,East,2,3,76.86,12.61,2015-12-30,2018-01-01,16.4
GA-14725,Guy Armstrong,Consumer,South,2,8,232.57,22.86,2018-03-12,2018-08-25,9.8
GA-14725,Guy Armstrong,Consumer,West,4,24,376.38,-5.32,2015-03-30,2018-11-11,-1.4
GB-14530,George Bell,Corporate,Central,1,7,18.72,-10.35,2017-12-09,2017-12-09,-55.3
GB-14530,George Bell,Corporate,East,4,40,890.37,9.7,2015-04-28,2018-10-29,1.1
GB-14530,George Bell,Corporate,South,2,11,334.95,-8.06,2016-11-05,2018-04-01,-2.4
GB-14530,George Bell,Corporate,West,4,29,324.4,-10.42,2016-09-11,2017-07-02,-3.2
GB-14575,Giulietta Baptist,Consumer,Central,1,1,279.9,41.23,2018-01-28,2018-01-28,14.7
GB-14575,Giulietta Baptist,Consumer,East,2,23,260.05,42.98,2016-06-12,2017-03-08,16.5
GB-14575,Giulietta Baptist,Consumer,South,2,35,4176.34,346.6,2016-09-21,2018-12-17,8.3
GD-14590,Giulietta Dortch,Corporate,East,1,8,737.39,131.32,2017-09-11,2017-09-11,17.8
GD-14590,Giulietta Dortch,Corporate,South,1,5,47.32,8.12,2015-05-05,2015-05-05,17.2
GD-14590,Giulietta Dortch,Corporate,West,2,12,1103.36,144.18,2018-06-03,2018-12-25,13.1
GG-14650,Greg Guthrie,Corporate,Central,2,9,214.72,37.51,2017-11-27,2018-11-02,17.5
GG-14650,Greg Guthrie,Corporate,East,2,15,57.09,11.1,2017-08-18,2018-04-23,19.4
GG-14650,Greg Guthrie,Corporate,South,1,7,157.79,24.13,2016-04-05,2016-04-05,15.3
GG-14650,Greg Guthrie,Corporate,West,4,69,1794.39,88.11,2015-10-31,2018-11-17,4.9
GH-14410,Gary Hansen,Home Office,Central,3,23,1831.98,185.82,2016-07-30,2018-06-30,10.1
GH-14410,Gary Hansen,Home Office,East,1,11,178.21,22.75,2018-02-17,2018-02-17,12.8
GH-14410,Gary Hansen,Home Office,South,1,13,16.22,14.79,2017-08-09,2017-08-09,91.2
GH-14410,Gary Hansen,Home Office,West,4,27,793.06,79.56,2015-07-09,2018-10-16,10.0
GH-14425,Gary Hwang,Consumer,South,1,7,12.83,7.05,2016-12-11,2016-12-11,54.9
GH-14425,Gary Hwang,Consumer,West,3,37,4160.02,420.24,2015-06-17,2018-11-10,10.1
GH-14485,Gene Hale,Corporate,Central,2,16,1361.24,185.49,2016-10-08,2017-12-08,13.6
GH-14665,Greg Hansen,Consumer,Central,2,11,146.94,16.79,2016-11-17,2018-12-28,11.4
GK-14620,Grace Kelly,Corporate,Central,2,5,489.84,42.53,2016-11-20,2018-09-09,8.7
GK-14620,Grace Kelly,Corporate,East,1,6,1793.98,159.4,2017-12-18,2017-12-18,8.9
GK-14620,Grace Kelly,Corporate,South,1,6,64.68,7.06,2016-08-13,2016-08-13,10.9
GK-14620,Grace Kelly,Corporate,West,5,42,4148.77,579.38,2015-06-25,2017-12-25,14.0
GM-14440,Gary McGarr,Consumer,East,3,20,583.41,-2.58,2018-03-26,2018-10-08,-0.4
GM-14440,Gary McGarr,Consumer,South,1,11,310.53,6.19,2015-03-21,2015-03-21,2.0
GM-14440,Gary McGarr,Consumer,West,3,18,2688.88,83.22,2015-12-21,2018-04-22,3.1
GM-14455,Gary Mitchum,Home Office,Central,3,14,1199.41,180.54,2015-04-11,2018-12-14,15.1
GM-14455,Gary Mitchum,Home Office,East,3,19,1879.22,227.79,2015-12-31,2018-08-06,12.1
GM-14500,Gene McClure,Consumer,Central,2,13,131.48,-9.93,2017-05-10,2018-07-21,-7.6
GM-14500,Gene McClure,Consumer,East,3,27,815.13,87.45,2016-03-26,2017-06-26,10.7
GM-14500,Gene McClure,Consumer,South,1,7,9.95,1.63,2016-10-22,2016-10-22,16.4
GM-14500,Gene McClure,Consumer,West,4,18,299.12,13.51,2015-08-09,2018-09-15,4.5
GM-14680,Greg Matthias,Consumer,East,3,11,1140.08,-43.9,2017-09-30,2018-07-31,-3.9
GM-14680,Greg Matthias,Consumer,West,3,26,2023.54,268.05,2015-05-10,2017-06-09,13.2
GM-14695,Greg Maxwell,Corporate,South,1,19,4251.92,565.68,2015-04-05,2015-04-05,13.3
GM-14695,Greg Maxwell,Corporate,West,2,29,1798.05,-124.09,2017-09-20,2018-09-04,-6.9
GP-14740,Guy Phonely,Corporate,East,2,20,236.53,36.37,2015-04-06,2016-11-26,15.4
GR-14560,Georgia Rosenberg,Corporate,East,1,16,1271.42,-78.04,2015-11-19,2015-11-19,-6.1
GR-14560,Georgia Rosenberg,Corporate,West,1,7,12.96,-3.31,2015-11-21,2015-11-21,-25.5
GT-14635,Grant Thornton,Corporate,East,2,17,1183.79,-127.69,2015-06-06,2016-11-05,-10.8
GT-14635,Grant Thornton,Corporate,South,1,4,8167.42,566.21,2018-11-04,2018-11-04,6.9
GT-14710,Greg Tran,Consumer,Central,4,42,1196.85,32.59,2018-05-14,2018-11-24,2.7
GT-14710,Greg Tran,Consumer,East,5,37,9382.93,-18.92,2015-05-23,2017-06-13,-0.2
GT-14710,Greg Tran,Consumer,West,2,27,1240.33,210.42,2017-02-19,2017-12-06,17.0
GT-14755,Guy Thornton,Consumer,Central,2,10,112.91,-5.31,2018-05-29,2018-11-26,-4.7
GT-14755,Guy Thornton,Consumer,West,2,12,113.52,5.44,2016-02-18,2017-07-03,4.8
GW-14605,Giulietta Weimer,Consumer,Central,1,3,513.86,-18.56,2015-03-01,2015-03-01,-3.6
GW-14605,Giulietta Weimer,Consumer,East,2,3,911.04,109.79,2016-09-19,2018-12-02,12.1
GW-14605,Giulietta Weimer,Consumer,South,2,13,435.55,28.11,2017-02-16,2017-10-21,6.5
GW-14605,Giulietta Weimer,Consumer,West,2,9,328.57,43.43,2015-07-27,2018-07-29,13.2
GZ-14470,Gary Zandusky,Consumer,Central,2,10,513.15,-53.42,2015-08-05,2017-12-01,-10.4
GZ-14470,Gary Zandusky,Consumer,East,2,17,2587.4,181.59,2017-03-17,2018-09-17,7.0
GZ-14470,Gary Zandusky,Consumer,South,1,3,54.66,4.53,2018-05-06,2018-05-06,8.3
GZ-14470,Gary Zandusky,Consumer,West,4,21,1199.94,11.44,2015-09-08,2018-12-23,1.0
GZ-14545,George Zrebassa,Corporate,East,1,4,46.26,4.48,2015-09-28,2015-09-28,9.7
GZ-14545,George Zrebassa,Corporate,West,3,13,2408.36,273.98,2018-03-19,2018-07-26,11.4
HA-14905,Helen Abelman,Consumer,Central,1,1,17.5,10.1,2016-11-13,2016-11-13,57.7
HA-14905,Helen Abelman,Consumer,East,4,27,1036.62,139.58,2015-06-30,2018-09-10,13.5
HA-14905,Helen Abelman,Consumer,West,2,15,1109.18,72.3,2016-12-12,2018-10-22,6.5
HA-14920,Helen Andreada,Consumer,Central,2,31,393.41,41.96,2017-10-13,2018-09-11,10.7
HA-14920,Helen Andreada,Consumer,East,1,3,14.2,-0.68,2018-12-10,2018-12-10,-4.8
HA-14920,Helen Andreada,Consumer,South,1,14,645.14,89.87,2017-08-09,2017-08-09,13.9
HA-14920,Helen Andreada,Consumer,West,4,30,1531.41,160.7,2015-10-11,2016-09-07,10.5
HD-14785,Harold Dahlen,Home Office,Central,1,9,122.05,13.72,2015-05-11,2015-05-11,11.2
HD-14785,Harold Dahlen,Home Office,East,2,16,129.31,22.89,2016-06-07,2016-11-22,17.7
HE-14800,Harold Engle,Corporate,Central,2,7,285.8,21.53,2017-01-30,2018-12-18,7.5
HE-14800,Harold Engle,Corporate,East,1,27,469.66,46.52,2018-07-08,2018-07-08,9.9
HF-14995,Herbert Flentye,Consumer,Central,1,7,43.85,10.55,2018-12-09,2018-12-09,24.1
HF-14995,Herbert Flentye,Consumer,East,1,17,430.94,-30.34,2017-09-03,2017-09-03,-7.0
HF-14995,Herbert Flentye,Consumer,South,2,25,825.13,-80.34,2017-05-01,2017-11-27,-9.7
HF-14995,Herbert Flentye,Consumer,West,3,27,1233.24,30.43,2015-05-26,2017-04-09,2.5
HG-14845,Harry Greene,Consumer,Central,2,15,348.93,70.58,2018-03-20,2018-11-06,20.2
HG-14845,Harry Greene,Consumer,East,2,29,366.8,-22.08,2016-09-13,2018-10-09,-6.0
HG-14845,Harry Greene,Consumer,South,1,9,69.9,4.82,2015-04-29,2015-04-29,6.9
HG-14965,Henry Goldwyn,Corporate,Central,2,6,1890.87,221.6,2015-09-26,2018-12-07,11.7
HG-14965,Henry Goldwyn,Corporate,East,2,13,289.66,36.91,2016-05-21,2018-11-04,12.7
HG-14965,Henry Goldwyn,Corporate,South,2,10,84.64,-3.3,2016-08-21,2017-01-24,-3.9
HG-14965,Henry Goldwyn,Corporate,West,6,32,982.48,138.75,2015-09-20,2018-03-31,14.1
HG-15025,Hunter Glantz,Consumer,Central,3,22,2132.98,309.33,2015-10-14,2018-11-20,14.5
HG-15025,Hunter Glantz,Consumer,East,2,10,350.06,1.85,2018-06-12,2018-12-24,0.5
HG-15025,Hunter Glantz,Consumer,South,1,10,89.32,3.96,2017-08-13,2017-08-13,4.4
HG-15025,Hunter Glantz,Consumer,West,1,6,1117.92,141.39,2016-05-14,2016-05-14,12.6
HH-15010,Hilary Holden,Corporate,West,2,27,218.67,53.89,2015-08-29,2018-10-19,24.6
HJ-14875,Heather Jas,Home Office,Central,1,6,53.72,5.06,2018-08-26,2018-08-26,9.4
HJ-14875,Heather Jas,Home Office,South,1,3,5.08,3.76,2017-11-25,2017-11-25,74.0
HJ-14875,Heather Jas,Home Office,West,3,14,299.3,15.94,2016-04-13,2017-11-17,5.3
HK-14890,Heather Kirkland,Corporate,Central,3,24,3300.19,525.93,2015-06-10,2018-03-26,15.9
HK-14890,Heather Kirkland,Corporate,East,1,5,450.09,21.7,2016-10-25,2016-10-25,4.8
HK-14890,Heather Kirkland,Corporate,South,2,9,71.41,0.23,2017-04-23,2018-06-03,0.3
HK-14890,Heather Kirkland,Corporate,West,2,12,1056.09,-63.99,2016-11-16,2018-08-01,-6.1
HL-15040,Hunter Lopez,Consumer,Central,3,7,491.35,73.34,2015-05-12,2017-10-03,14.9
HL-15040,Hunter Lopez,Consumer,East,2,10,10522.55,1741.06,2018-10-03,2018-11-17,16.5
HL-15040,Hunter Lopez,Consumer,South,1,26,1859.4,105.09,2015-01-20,2015-01-20,5.7
HM-14860,Harry Marie,Corporate,Central,4,33,6621.48,797.38,2015-07-21,2018-08-04,12.0
HM-14860,Harry Marie,Corporate,East,3,32,1172.94,175.6,2017-05-12,2018-10-19,15.0
HM-14860,Harry Marie,Corporate,West,3,24,442.34,68.04,2016-12-04,2018-12-28,15.4
HM-14980,Henry MacAllister,Consumer,East,1,4,4.62,-7.35,2017-09-18,2017-09-18,-159.1
HM-14980,Henry MacAllister,Consumer,South,1,9,22.74,5.21,2018-04-11,2018-04-11,22.9
HM-14980,Henry MacAllister,Consumer,West,2,16,708.92,85.59,2016-10-02,2018-04-27,12.1
HP-14815,Harold Pawlan,Home Office,Central,2,11,141.47,17.27,2016-10-31,2016-11-22,12.2
HP-14815,Harold Pawlan,Home Office,East,2,15,1496.03,-4.55,2016-12-03,2018-11-30,-0.3
HP-14815,Harold Pawlan,Home Office,South,1,4,111.15,-3.7,2015-11-24,2015-11-24,-3.3
HP-14815,Harold Pawlan,Home Office,West,2,17,241.66,28.85,2015-05-06,2018-01-23,11.9
HR-14770,Hallie Redmond,Home Office,Central,1,5,687.4,-72.16,2016-08-09,2016-08-09,-10.5
HR-14770,Hallie Redmond,Home Office,East,1,1,5.94,-0.14,2015-03-01,2015-03-01,-2.4
HR-14770,Hallie Redmond,Home Office,South,1,13,235.44,33.62,2018-04-07,2018-04-07,14.3
HR-14770,Hallie Redmond,Home Office,West,1,7,11.81,5.48,2018-12-17,2018-12-17,46.4
HR-14830,Harold Ryan,Corporate,East,3,30,1229.88,81.92,2016-03-17,2018-03-24,6.7
HR-14830,Harold Ryan,Corporate,South,1,7,13.63,-4.07,2016-06-18,2016-06-18,-29.9
HR-14830,Harold Ryan,Corporate,West,3,23,4005.28,541.43,2015-11-24,2018-07-24,13.5
HW-14935,Helen Wasserman,Corporate,Central,3,50,1628.43,-12.45,2016-09-27,2018-09-04,-0.8
HW-14935,Helen Wasserman,Corporate,East,1,3,355.32,50.85,2017-08-18,2017-08-18,14.3
HW-14935,Helen Wasserman,Corporate,West,3,14,2844.19,353.22,2018-02-20,2018-08-18,12.4
HZ-14950,Henia Zydlo,Consumer,Central,2,5,120.6,20.49,2018-05-29,2018-11-21,17.0
HZ-14950,Henia Zydlo,Consumer,East,2,13,42.0,10.03,2017-03-14,2018-09-14,23.9
HZ-14950,Henia Zydlo,Consumer,South,1,7,723.92,-64.46,2018-11-25,2018-11-25,-8.9
IG-15085,Ivan Gibson,Consumer,East,1,4,370.14,57.55,2016-04-09,2016-04-09,15.5
IG-15085,Ivan Gibson,Consumer,South,1,13,199.17,26.51,2018-10-20,2018-10-20,13.3
IG-15085,Ivan Gibson,Consumer,West,2,11,175.26,17.15,2015-10-18,2017-06-17,9.8
IL-15100,Ivan Liston,Consumer,Central,3,22,1827.29,239.81,2017-07-23,2018-08-10,13.1
IL-15100,Ivan Liston,Consumer,East,2,21,1846.42,8.26,2016-02-06,2016-10-05,0.4
IL-15100,Ivan Liston,Consumer,West,2,18,1367.02,182.64,2015-08-01,2016-12-06,13.4
IM-15055,Ionia McGrath,Consumer,West,2,9,48.4,18.9,2015-01-23,2017-11-16,39.0
IM-15070,Irene Maddox,Consumer,Central,1,7,1099.96,167.84,2016-07-04,2016-07-04,15.3
IM-15070,Irene Maddox,Consumer,East,2,24,627.77,78.88,2016-11-22,2017-06-23,12.6
IM-15070,Irene Maddox,Consumer,South,1,19,1979.89,70.09,2015-12-19,2015-12-19,3.5
IM-15070,Irene Maddox,Consumer,West,3,45,1222.85,29.01,2016-12-11,2017-12-05,2.4
JA-15970,Joseph Airdo,Consumer,Central,1,33,477.5,65.94,2017-09-01,2017-09-01,13.8
JA-15970,Joseph Airdo,Consumer,East,3,36,4842.74,747.34,2018-03-02,2018-09-29,15.4
JA-15970,Joseph Airdo,Consumer,West,4,44,1170.78,-24.49,2015-09-17,2018-09-07,-2.1
JB-15400,Jennifer Braxton,Corporate,Central,3,29,323.04,48.79,2015-09-14,2018-12-23,15.1
JB-15400,Jennifer Braxton,Corporate,East,3,18,746.43,81.73,2016-09-03,2018-08-19,10.9
JB-15400,Jennifer Braxton,Corporate,South,1,9,324.39,28.89,2017-07-23,2017-07-23,8.9
JB-15400,Jennifer Braxton,Corporate,West,3,13,397.75,19.08,2016-05-01,2018-11-09,4.8
JB-15925,Joni Blumstein,Consumer,Central,1,3,22.37,-5.73,2016-12-12,2016-12-12,-25.6
JB-15925,Joni Blumstein,Consumer,East,1,16,627.92,52.78,2016-12-24,2016-12-24,8.4
JB-15925,Joni Blumstein,Consumer,West,1,1,250.26,36.08,2015-12-05,2015-12-05,14.4
JB-16000,Joy Bell-,Consumer,Central,2,7,345.21,-23.81,2018-09-09,2018-11-17,-6.9
JB-16000,Joy Bell-,Consumer,East,2,8,197.92,24.41,2017-06-10,2018-03-13,12.3
JB-16000,Joy Bell-,Consumer,West,3,21,100.99,12.65,2017-01-10,2018-11-02,12.5
JB-16045,Julia Barnett,Home Office,East,3,13,540.26,79.88,2017-03-06,2018-12-23,14.8
JB-16045,Julia Barnett,Home Office,South,1,11,1311.97,177.65,2017-05-25,2017-05-25,13.5
JB-16045,Julia Barnett,Home Office,West,1,4,665.88,-4.83,2016-05-03,2016-05-03,-0.7
JC-15340,Jasper Cacioppo,Consumer,East,2,9,13.48,-2.27,2015-01-28,2017-09-05,-16.8
JC-15340,Jasper Cacioppo,Consumer,West,2,8,57.78,7.81,2017-12-13,2018-09-07,13.5
JC-15385,Jenna Caffey,Consumer,West,1,11,1058.11,155.47,2018-07-08,2018-07-08,14.7
JC-15775,John Castell,Consumer,Central,1,3,470.38,77.0,2018-03-25,2018-03-25,16.4
JC-15775,John Castell,Consumer,East,3,27,537.3,44.67,2015-12-21,2018-07-25,8.3
JC-15775,John Castell,Consumer,South,3,20,1050.74,127.42,2015-09-14,2018-05-19,12.1
JC-15775,John Castell,Consumer,West,2,14,713.63,-16.64,2016-10-18,2018-06-30,-2.3
JC-16105,Julie Creighton,Corporate,Central,1,7,67.15,8.53,2015-11-18,2015-11-18,12.7
JC-16105,Julie Creighton,Corporate,East,1,21,142.92,13.68,2018-10-23,2018-10-23,9.6
JC-16105,Julie Creighton,Corporate,South,2,12,213.37,34.94,2016-09-03,2018-11-03,16.4
JC-16105,Julie Creighton,Corporate,West,1,4,435.13,17.76,2015-12-24,2015-12-24,4.1
JD-15790,John Dryer,Consumer,Central,2,16,50.78,4.16,2018-06-02,2018-09-04,8.2
JD-15790,John Dryer,Consumer,East,1,7,227.96,5.71,2017-02-16,2017-02-16,2.5
JD-15790,John Dryer,Consumer,South,1,3,1801.63,231.08,2016-10-10,2016-10-10,12.8
JD-15790,John Dryer,Consumer,West,1,7,71.98,13.36,2016-04-02,2016-04-02,18.6
JD-15895,Jonathan Doherty,Corporate,East,5,52,3382.0,249.66,2015-04-13,2017-10-28,7.4
JD-15895,Jonathan Doherty,Corporate,South,2,32,2344.43,345.6,2017-07-16,2017-12-01,14.7
JD-15895,Jonathan Doherty,Corporate,West,4,28,1884.43,234.11,2015-03-26,2017-10-31,12.4
JD-16015,Joy Daniels,Consumer,Central,2,16,110.84,24.35,2015-12-14,2018-05-15,22.0
JD-16015,Joy Daniels,Consumer,East,3,25,245.35,32.08,2015-10-06,2018-09-09,13.1
JD-16015,Joy Daniels,Consumer,West,1,3,29.24,2.27,2015-10-04,2015-10-04,7.8
JD-16060,Julia Dunbar,Consumer,Central,2,24,483.48,45.44,2016-03-23,2018-03-05,9.4
JD-16060,Julia Dunbar,Consumer,West,1,5,211.96,26.05,2015-09-24,2015-09-24,12.3
JD-16150,Justin Deggeller,Corporate,Central,2,20,2005.36,-10.46,2017-12-18,2018-03-25,-0.5
JD-16150,Justin Deggeller,Corporate,East,3,24,3257.56,336.4,2016-11-27,2018-11-19,10.3
JD-16150,Justin Deggeller,Corporate,West,3,31,3565.11,199.98,2015-11-16,2017-09-15,5.6
JE-15475,Jeremy Ellison,Consumer,Central,1,21,60.44,17.34,2017-11-22,2017-11-22,28.7
JE-15475,Jeremy Ellison,Consumer,East,3,14,271.25,34.12,2016-11-27,2018-06-20,12.6
JE-15475,Jeremy Ellison,Consumer,West,2,15,1056.99,91.87,2016-03-16,2017-12-18,8.7
JE-15610,Jim Epp,Corporate,Central,1,15,438.01,74.28,2018-09-22,2018-09-22,17.0
JE-15610,Jim Epp,Corporate,East,1,7,292.82,35.84,2015-10-14,2015-10-14,12.2
JE-15610,Jim Epp,Corporate,South,2,38,6264.35,770.87,2016-06-11,2018-03-31,12.3
JE-15610,Jim Epp,Corporate,West,3,10,759.79,41.45,2017-05-22,2018-11-12,5.5
JE-15715,Joe Elijah,Consumer,Central,2,19,224.74,27.46,2015-08-25,2016-10-23,12.2
JE-15715,Joe Elijah,Consumer,East,2,6,2588.75,-0.4,2017-12-25,2018-08-25,-0.0
JE-15715,Joe Elijah,Consumer,South,2,36,2630.32,116.46,2017-09-02,2018-06-15,4.4
JE-15715,Joe Elijah,Consumer,West,4,39,3254.03,-166.96,2016-02-21,2018-11-14,-5.1
JE-15745,Joel Eaton,Consumer,Central,3,16,2757.38,54.64,2015-11-26,2016-10-15,2.0
JE-15745,Joel Eaton,Consumer,East,2,18,765.15,30.09,2016-11-21,2017-12-01,3.9
JE-15745,Joel Eaton,Consumer,South,3,31,2469.26,147.45,2016-04-26,2018-09-22,6.0
JE-15745,Joel Eaton,Consumer,West,5,33,769.02,68.04,2015-06-22,2018-11-09,8.8
JE-16165,Justin Ellison,Corporate,Central,1,18,2657.81,81.19,2017-12-05,2017-12-05,3.1
JE-16165,Justin Ellison,Corporate,South,1,4,14.76,-5.06,2018-12-10,2018-12-10,-34.3
JE-16165,Justin Ellison,Corporate,West,1,10,24.68,0.11,2018-10-20,2018-10-20,0.4
JF-15190,Jamie Frazer,Consumer,East,3,50,1519.52,239.68,2017-12-02,2018-10-26,15.8
JF-15190,Jamie Frazer,Consumer,South,1,11,362.18,47.45,2015-11-15,2015-11-15,13.1
JF-15190,Jamie Frazer,Consumer,West,2,28,357.91,62.36,2018-01-07,2018-04-02,17.4
JF-15295,Jason Fortune-,Consumer,Central,2,20,120.89,9.3,2017-10-30,2018-05-19,7.7
JF-15295,Jason Fortune-,Consumer,West,3,43,834.24,42.47,2015-03-14,2018-05-15,5.1
JF-15355,Jay Fein,Consumer,Central,1,10,73.56,9.52,2018-09-16,2018-09-16,12.9
JF-15355,Jay Fein,Consumer,East,2,9,122.62,17.33,2018-02-04,2018-07-30,14.1
JF-15355,Jay Fein,Consumer,South,1,11,85.5,9.79,2017-07-01,2017-07-01,11.5
JF-15355,Jay Fein,Consumer,West,2,32,1630.16,12.4,2016-10-23,2018-04-23,0.8
JF-15415,Jennifer Ferguson,Consumer,Central,1,7,11.56,1.54,2015-08-22,2015-08-22,13.3
JF-15415,Jennifer Ferguson,Consumer,East,1,22,134.52,26.8,2018-12-28,2018-12-28,19.9
JF-15415,Jennifer Ferguson,Consumer,West,3,31,2163.35,274.8,2016-04-05,2018-09-11,12.7
JF-15490,Jeremy Farry,Consumer,East,3,11,219.05,20.75,2016-11-01,2018-04-30,9.5
JF-15490,Jeremy Farry,Consumer,South,1,1,14.73,2.9,2017-05-22,2017-05-22,19.7
JF-15490,Jeremy Farry,Consumer,West,6,41,657.17,-5.24,2015-10-19,2018-08-31,-0.8
JF-15565,Jill Fjeld,Consumer,Central,3,15,651.15,73.95,2016-02-09,2017-10-21,11.4
JF-15565,Jill Fjeld,Consumer,East,2,22,899.95,86.94,2015-10-11,2017-02-16,9.7
JF-15565,Jill Fjeld,Consumer,South,2,28,2442.38,345.63,2017-09-11,2018-11-06,14.2
JF-15565,Jill Fjeld,Consumer,West,1,6,204.85,0.85,2016-06-25,2016-06-25,0.4
JG-15115,Jack Garza,Consumer,South,2,19,312.32,29.78,2015-10-08,2016-12-03,9.5
JG-15115,Jack Garza,Consumer,West,1,6,2046.35,369.96,2015-09-21,2015-09-21,18.1
JG-15160,James Galang,Consumer,Central,1,7,769.02,114.26,2016-05-12,2016-05-12,14.9
JG-15160,James Galang,Consumer,East,4,15,1848.24,269.78,2015-05-30,2018-08-15,14.6
JG-15160,James Galang,Consumer,South,3,16,296.85,6.6,2017-07-24,2017-12-05,2.2
JG-15160,James Galang,Consumer,West,3,30,3452.28,414.71,2016-12-19,2018-12-29,12.0
JG-15310,Jason Gross,Corporate,Central,2,11,619.98,-6.39,2017-03-03,2018-11-24,-1.0
JG-15310,Jason Gross,Corporate,East,2,22,1112.06,101.96,2017-07-21,2018-12-22,9.2
JG-15310,Jason Gross,Corporate,West,2,9,508.54,-7.39,2017-05-30,2018-12-28,-1.5
JG-15805,John Grady,Corporate,Central,2,5,209.17,22.33,2015-04-05,2015-10-07,10.7
JG-15805,John Grady,Corporate,East,2,21,1256.97,127.32,2017-06-26,2018-05-21,10.1
JG-15805,John Grady,Corporate,West,2,13,40.88,3.08,2015-11-18,2016-11-16,7.5
JH-15430,Jennifer Halladay,Consumer,East,1,7,59.91,6.26,2018-11-19,2018-11-19,10.4
JH-15430,Jennifer Halladay,Consumer,South,2,11,193.7,15.04,2018-11-20,2018-12-25,7.8
JH-15430,Jennifer Halladay,Consumer,West,1,11,55.67,12.01,2015-02-24,2015-02-24,21.6
JH-15820,John Huston,Consumer,Central,3,13,293.84,29.06,2015-05-19,2018-07-09,9.9
JH-15820,John Huston,Consumer,East,2,13,216.89,21.98,2016-03-28,2018-01-27,10.1
JH-15820,John Huston,Consumer,South,1,5,18.18,-3.82,2016-11-21,2016-11-21,-21.0
JH-15910,Jonathan Howell,Consumer,Central,3,19,302.29,-19.13,2017-10-06,2018-11-19,-6.3
JH-15910,Jonathan Howell,Consumer,East,1,4,5.9,5.11,2018-05-12,2018-05-12,86.6
JH-15910,Jonathan Howell,Consumer,South,2,12,255.84,18.58,2016-06-12,2016-09-13,7.3
JH-15910,Jonathan Howell,Consumer,West,1,7,395.44,46.26,2017-10-28,2017-10-28,11.7
JH-15985,Joseph Holt,Consumer,Central,1,24,376.1,52.49,2018-12-01,2018-12-01,14.0
JH-15985,Joseph Holt,Consumer,South,1,5,4297.64,-458.28,2016-01-28,2016-01-28,-10.7
JH-15985,Joseph Holt,Consumer,West,4,26,3281.25,361.53,2015-08-09,2017-11-05,11.0
JH-16180,Justin Hirsh,Consumer,East,2,14,1215.53,138.57,2016-11-01,2017-04-05,11.4
